Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Nebbiolo,,,Produttori del Barbaresco,Piemonte,,18,Nebbiolo 100%,Legno 4 mesi Ravioli di magro con funghi chiodini,,,82,nd,nd,,,,,,110,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Lessona,,,Proprietà Sperino,Piemonte,,80,Nebbiolo 100%,Pesce spada gratinato,,,91,nd,nd,,,,,13,7,,Legno 33 mesi,,"Carminio, vino di eleganza e sostanza. Espressivo nei ricordi di frutta matura con note agrumate magistralmente fuse nella piacevolezza delle erbe officinali, menta e alloro. Bocca di grande finezza, leggiadra ma intensa nel sapore e sublime nella tessitura tannica. Lungo e persistente.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Lessona Vigna Covà,,,Proprietà Sperino,Piemonte,,120,Nebbiolo 100%,Faraona al forno,,,91,nd,nd,,,,,13,1,,,,"Floreale di rosa e giaggiolo, fruttato con stille d’agrume, pesca di vigna, erbe officinali che completandosi nelle suggestioni di liquirizia e china predispongono un sorso nobile. Grande equilibrio, magistrale struttura tannica, lunga sapidità.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Bramaterra,,,Proprietà Sperino,Piemonte,,50,Nebbiolo 70% – Vespolina 20% – Croatina 10%,Coniglio al forno con patate,,,91,nd,nd,,,,,13,3,,,,"Granato, olfatto ricco e complesso di bacche, spezie, erbe officinali ma anche abbondanza di piccoli frutti in confettura. Gustoso, verace nel proporzionato tannino.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Coste Della Sesia Rosato Rosa Del Rosa,,,Proprietà Sperino,Piemonte,,20,Nebbiolo 80% – Vespolina 15% – Croatina 5%,Zuppa di pesce,,,86,nd,nd,,,,,13,25,,Acciaio 5 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Coste Della Sesia Rosso Uvaggio,,,Proprietà Sperino,Piemonte,,40,Nebbiolo 80% – Vespolina 15% – Croatina 5%,Bra d’alpeggio,,,86,nd,nd,,,,,13,20,,Legno 22 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Barolo Bussia Vigna Colonnello Riserva,,,Prunotto,Piemonte,,170,Nebbiolo 100%,Cinghiale arrosto con castagne,,,91,nd,nd,,,,,14,5,,Legno 20 mesi,,"Granato chiaro. Profumi emozionanti di rosa antica, caramellina alla violetta, fragolina, legni centenari incerati, nobili echi vegetali e balsamici che creano un’eccezionale profondità aromatica. Caldo e potente eppure leggero, di miracolosa perfezione tannica, sembra non voler mai finire.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Bussia,,,Prunotto,Piemonte,,71,Nebbiolo 100%,Castelmagno,,,91,nd,nd,,,,,14,24,,Legno 18 mesi,,"Fragoline macerate, sbuffi vegetali, spezie orientaleggianti, menta e balsamicità varie. Ancora una volta, un tannino di emozionante ma solida levigatezza, corroborante freschezza e calda, ampia persistenza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Bric Turot,,,Prunotto,Piemonte,,43,Nebbiolo 100%,Beccacce allo spiedo,,,91,nd,nd,,,,,14,12,,Legno 9 mesi,,"Viola fanée, freschezze di sottobosco, chiodi di garofano, piccole bacche. Vigoroso, ha squisita misura tattile e un’avvincente persistenza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Cerretta,,,Prunotto,Piemonte,,95,Nebbiolo 100%,Filetto di bue con salsa di Roquefort,,,89,nd,nd,,,,,14,10,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Prunotto,Piemonte,,39,Nebbiolo 100%,Grana Padano Riserva,,,89,nd,nd,,,,,14,150,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Secondine,,,Prunotto,Piemonte,,70,Nebbiolo 100%,Filetto di capriolo ai mirtilli,,,89,nd,nd,,,,,14,12,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2016,,Barbaresco San Cristoforo Campo Quadro Riserva,,,Punset,Piemonte,,42,Nebbiolo 100%,Capriolo ai porcini,,,91,nd,nd,,,,,14,4,,Legno 48 mesi,,"Il rosso granato è ancora compatto. Serio, composto, profondo al naso, concede note iodate e spezie scure, china, rabarbaro, sottobosco, confettura di frutta rossa, grafite. Il sorso è ricco, coerente, persistente; fresco e saporito, con tannini elegantissimi che annunciano grande potenziale evolutivo.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Barbaresco Basarin Riserva,,,Punset,Piemonte,,35,Nebbiolo 100%,Filetto alla Wellington,,,89,nd,nd,,,,,14,10,,Legno 36 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Nebbiolo,,,Punset,Piemonte,,20,Nebbiolo 100%,Cemento 12 mesi Risotto con salsiccia e Taleggio,,,86,nd,nd,,,,,14,6,,Legno 3 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba,,,Punset,Piemonte,,15,Barbera 100%,Tonnarelli cacio e pepe,,,86,nd,nd,,,,,14,16,,Cemento 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Dolcetto D’Alba Superiore,,,Punset,Piemonte,,13,Dolcetto 100%,Agnolotti al sugo di carne,,,86,nd,nd,,,,,14,4,,Cemento 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Arneis,,,Punset,Piemonte,,17,Arneis 100%,Gazpacho,,,86,nd,nd,,,,,14,5,,Acciaio 9 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Castelletto,,,Raineri,Piemonte,,77,Nebbiolo 100%,Bocconcini di cervo al cavolo nero,,,89,nd,nd,,,,,14,1,,Legno 20 mesi,,"Il rubino ha già lampi granato. Naso che esordisce scuro e serio: corteccia, china, sottobosco, per farsi più generoso di confettura di frutti scuri, grafite, pietra, mentolo. Sorso coerente e dai bei rimandi gusto-olfattivi: generoso, persistente, di ottima sapidità; il tannino è muscoloso e tipico dell’annata.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Perno,,,Raineri,Piemonte,,55,Nebbiolo 100%,Risotto con le quaglie,,,89,nd,nd,,,,,14,4,,Legno 20 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Raineri,Piemonte,,33,Nebbiolo 100%,Bra d’alpeggio,,,86,nd,nd,,,,,14,13,,Legno 20 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Superiore Sagrin,,,Raineri,Piemonte,,17,Barbera 100%,Risotto ai finferli,,,86,nd,nd,,,,,14,4,,Legno 10 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Bianco,,,Raineri,Piemonte,,11,Arneis 50% – Chardonnay 50%,Legno 12 mesi Pappardelle con coda di rospo e carciofi,,,82,nd,nd,,,,,14,4,,Acciaio 4 mesi,,Stoccafisso in umido con porcini. LANGHE PINOT NERO 2O21 Rosso Doc Pinot nero 100% Alc. 14% | € 20 | Bt. 3.000 | Ferm. Acciaio | Mat.,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2016,,Barbaresco 45 Riserva,,,Rattalino,Piemonte,,42,Nebbiolo 100%,Brasato di lepre con riduzione di vino rosso,,,89,nd,nd,,,,,14,1,,Legno 48 mesi,,"Classico rosso granato. Serio e composto, concede in bella progressione frutta secca, spezie, incenso, legni nobili, fiori essiccati, erbe aromatiche, piccoli frutti dolci macerati. Il sorso gioca tra imponenza e freschezza, con grande equilibrio e persistenza. I tannini sono eleganti, precisi e gustosi.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo 34,,,Rattalino,Piemonte,,30,Nebbiolo 100%,Legno 30 mesi Manzo brasato con olive e porri,,,89,nd,nd,,,,,14,8,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2016,,Barolo 37 Riserva,,,Rattalino,Piemonte,,46,Nebbiolo 100%,Fagiano arrosto,,,89,nd,nd,,,,,14,1,,Legno 48 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco 42,,,Rattalino,Piemonte,,27,Nebbiolo 100%,Reale di vitello alla senape antica,,,86,nd,nd,,,,,14,11,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo 92 Bricco San Pietro,,,Rattalino,Piemonte,,38,Nebbiolo 100%,Ragusano,,,86,nd,nd,,,,,14,3,,Legno 36 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco 43 Meruzzano,,,Rattalino,Piemonte,,34,Nebbiolo 100%,Zuppa di cipolle gratinate,,,86,nd,nd,,,,,14,3,,Legno 26 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Serradenari,,,Renato Ratti,Piemonte,,95,Nebbiolo 100%,Filetto di bue con salsa di Roquefort,,,89,nd,nd,,,,,14,6,,Legno 12 mesi,,"Granato chiaro, vivido. Se la gioca tutto in finezza: piccoli frutti sotto spirito, noce moscata e spezie orientali, violetta secca, primizie balsamiche. Di struttura equilibrata, tannico e nervoso, s’insinua nel ricordo gustativo con il sigillo dell’eleganza più che della potenza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Rocche Dell’Annunziata,,,Renato Ratti,Piemonte,,95,Nebbiolo 100%,Capriolo in salmì con polenta di grano saraceno,,,89,nd,nd,,,,,14,6,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Marcenasco,,,Renato Ratti,Piemonte,,49,Nebbiolo 100%,Gulasch di manzo alla paprica dolce,,,86,nd,nd,,,,,14,70,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Nebbiolo Ochetti,,,Renato Ratti,Piemonte,,18,Nebbiolo 100%,Lasagnette con ragù di coniglio e crema di piselli,,,86,nd,nd,,,,,14,150,,Legno 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Barbera D’Alba Battaglione,,,Renato Ratti,Piemonte,,15,Barbera 100%,Filetto di maiale lardellato,,,82,nd,nd,,,,,14,50,,Legno 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Chardonnay Brigata,,,Renato Ratti,Piemonte,,14,Chardonnay 100%,"Legno 7 mesi Fagottino di persico con melanzane, pomodori e basilico",,,82,nd,nd,,,,,14,15,,Acciaio 7 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Canova,,,Ressia,Piemonte,,40,Nebbiolo 100%,Bocconcini di cinghiale con salsa di prugne,,,89,nd,nd,,,,,,7,,Acciaio 6 mesi e,,"Legno 26 mesi Colore rosso granato. L’ingresso olfattivo ricorda viola e rosa appassite insieme indizi di confettura di lamponi, di ribes e di amarene con note speziate di noce moscata, liquirizia, pepe bianco, tabacco e chiodi di garofano. In bocca è fresco, supportato da un’importante struttura e un tannino vigoroso e giovane.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Superiore Vigna Canova,,,Ressia,Piemonte,,20,Barbera 100%,Agnolotti al sugo di carne,,,86,nd,nd,,,,,,4,,Legno 22 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Barbera D’Alba Vigna Canova Green,,,Ressia,Piemonte,,18,Barbera 100%,Cotechino e lenticchie,,,82,nd,nd,,,,,,5,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Evien,,,Ressia,Piemonte,,15,Moscato 100%,Risotto agli asparagi e frutti di mare,,,82,nd,nd,,,,,,10,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Cannubi,,,Réva,Piemonte,,180,Nebbiolo 100%,Gulasch di cervo con patate stufate,,,89,nd,nd,,,,,14,1,,Legno 24 mesi,,"Granato fitto. Toni aromatici scuri, di sottobosco che profuma di resina, aghi di pino e mora, con cenni di foglia di tabacco. Sorso convincente, di ampia e appagante dimensione fruttata; finale lungo, integro, serico. Il miglior Cannubi finora prodotto dall’azienda.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Barolo Ravera,,,Réva,Piemonte,,90,Nebbiolo 100%,Piccione al forno con cipollotti,,,89,nd,nd,,,,,14,3,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Réva,Piemonte,,40,Nebbiolo 100%,Spezzatino di manzo,,,86,nd,nd,,,,,14,12,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Bianco Grey,,,Réva,Piemonte,,24,Sauvignon 100%,Asparagi verdi con uovo croccante e fonduta di Taleggio,,,86,nd,nd,,,,,14,10,,Legno 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Nebbiolo D’Alba,,,Réva,Piemonte,,24,Nebbiolo 100%,Pizzoccheri valtellinesi,,,86,nd,nd,,,,,14,10,,Legno 9 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Dolcetto D’Alba,,,Réva,Piemonte,,12,Dolcetto 100%,Crespelle con funghi e Asiago,,,82,nd,nd,,,,,14,10,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Dogliani Superiore San Matteo,,,Eraldo Revelli,Piemonte,,18,Dolcetto 100%,Agnolotti al sugo di carne,,,91,nd,nd,,,,,14,8,,Legno 12 mesi,,"Rubino profondo dai lampi amaranto, la densità cromatica si rispecchia in un profilo olfattivo che rimanda alle bacche nere, mirtillo in gelatina, mora di gelso e golose incursioni nell’ambito del cioccolato. Rinfrescanti gli spunti di grafite e ferro. L’eccellenza si completa nel sorso, fresco, dinamico, invitante.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Dogliani Autin Lungh,,,Eraldo Revelli,Piemonte,,14,Dolcetto 100%,Risotto con le quaglie,,,86,nd,nd,,,,,14,12,,Acciaio 9 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Dogliani Otto Filari,,,Eraldo Revelli,Piemonte,,11,Dolcetto 100%,Caciocavallo podolico,,,86,nd,nd,,,,,14,12,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Barbera La Basarisca,,,Eraldo Revelli,Piemonte,,18,Barbera 90% – Dolcetto 10%,Pasta alla gricia,,,86,nd,nd,,,,,14,3,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Rosato Rossèt,,,Eraldo Revelli,Piemonte,,14,Dolcetto 100%,Zuppa di stoccafisso e patate,,,82,nd,nd,,,,,14,2,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Cerretta,,,Fratelli Revello,Piemonte,,51,Nebbiolo 100%,Capriolo con salsa di ribes rosso,,,91,nd,nd,,,,,15,2,,Legno 24 mesi,,"Granato. Summa di eleganze: menta, lampone, chiodi di garofano, squarci balsamici, seduzioni boschive. Non fatevi ingannare dalla presenza alcolica: l’equilibrio è al limite del virtuosismo, grazie alla mediazione di acidità e tannini, che esaltano la gioventù atemporale delle vibrazioni fruttate. Maestosa persistenza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Conca,,,Fratelli Revello,Piemonte,,51,Nebbiolo 100%,Anatra ai funghi,,,89,nd,nd,,,,,15,2,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Ciabot Du Re,,,Fratelli Revello,Piemonte,,27,Barbera 100%,Tacchinella ripiena su letto di patate,,,89,nd,nd,,,,,15,4,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Gattera,,,Fratelli Revello,Piemonte,,37,Nebbiolo 100%,Stracotto d’asino,,,89,nd,nd,,,,,15,2,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Giachini,,,Fratelli Revello,Piemonte,,44,Nebbiolo 100%,Beccacce allo spiedo,,,89,nd,nd,,,,,15,1,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Fratelli Revello,Piemonte,,29,Nebbiolo 100%,Pappardelle con sugo di capriolo,,,86,nd,nd,,,,,15,18,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Ascheri,,,Reverdito,Piemonte,,38,Nebbiolo 100%,Petto di germano reale al balsamico,,,89,nd,nd,,,,,14,4,,Legno 18 mesi,,"Rosso rubino con bordo granato. Naso che esordisce chiuso e timido: il tempo e la pazienza regalano una bella progressione fatta di spezie, frutta dolce macerata, fiori secchi, sottobosco, corteccia, pietra. Ricco e persistente il sorso, con tannini vivi ma vellutati e saporiti, ottime freschezza ed estensione.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Barolo Riserva,,,Reverdito,Piemonte,,85,Nebbiolo 100%,Civet di capriolo ai funghi,,,89,nd,nd,,,,,14,7,,Legno 36 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Reverdito,Piemonte,,18,Nebbiolo 100%,Cinghiale in umido,,,86,nd,nd,,,,,14,15,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Castagni,,,Reverdito,Piemonte,,32,Nebbiolo 100%,Tagliata di manzo al rosmarino,,,86,nd,nd,,,,,14,9,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Nascetta,,,Reverdito,Piemonte,,13,Nascetta 100%,Caciocavallo Silano,,,86,nd,nd,,,,,14,9,,Acciaio 5 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Verduno Pelaverga,,,Reverdito,Piemonte,,18,Pelaverga piccolo 100%,Stoccafisso in umido con porcini,,,86,nd,nd,,,,,14,2,,Acciaio 5 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Colli Tortonesi Timorasso San Leto Riserva,,,Carlo Daniele Ricci,Piemonte,,30,Timorasso 100%,Petto d’anatra all’arancia,,,89,nd,nd,,,,,15,5,,Legno 12 mesi,,"Paglierino fitto, percorso da brividi d’oro antico, quasi ramato. Naso segnato da un immediato picco olfattivo seguito da una fascinosa stratificazione: zafferano, cedro candito, buccia d’arancia amara, erbe officinali. Caldo ma con giudizio, vigoroso, ampio e avvolgente, ha memorabile persistenza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Colli Tortonesi Timorasso Derthona,,,Carlo Daniele Ricci,Piemonte,,20,Timorasso 100%,Cartoccio di pescatrice agli agrumi,,,86,nd,nd,,,,,15,12,,Acciaio 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Colli Tortonesi Timorasso Il Giallo Di Costa,,,Carlo Daniele Ricci,Piemonte,,38,Timorasso 100%,Pollo al curry,,,86,nd,nd,,,,,15,4,,Acciaio 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Colli Tortonesi Barbera Dritto Al Cuore,,,Carlo Daniele Ricci,Piemonte,,16,Barbera 100%,cascinasanleto@libero,,,82,nd,nd,,,,,15,7,,Acciaio 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Bussia,,,Rinaldi,Piemonte,,100,Nebbiolo 100%,Scaloppa di vitello con asparagi trifolati,,,91,nd,nd,,,,,14,4,,,,"Debutto col botto. Grande vigore e intensità olfattiva, fragola macerata, viola, rosa, foglie secche, tisane, poi ciliegia e fragolina di bosco. La bocca è sapida e precisa, dolce nello sviluppo, molto fine nei tannini sfumati. Una delizia. Dal 2028.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Brunate,,,Rinaldi,Piemonte,,100,Nebbiolo 100%,Medaglioni di cervo con riduzione di cottura,,,91,nd,nd,,,,,14,7,,Legno 36 mesi,,"Tanti fiori e piccole spezie: un naso ammaliante condito da lavanda ed erbe di montagna, tisane, radici, erbe in concia, cenere, susina e ciliegia; poi sbuffi minerali e di pepe bianco. Al gusto è preciso, proporzionato e sapido, sempre molto bevibile. Dal 2028.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Tre Tine,,,Rinaldi,Piemonte,,100,Nebbiolo 100%,info@rinaldigiuseppe,,,86,nd,nd,,,,,14,9,,Legno 36 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Brunate,,,Francesco Rinaldi & Figli,Piemonte,,56,Nebbiolo 100%,Spezzatino di manzo,,,91,nd,nd,,,,,14,10,,Acciaio 3 mesi e,,"Legno 36 mesi È lo stereotipo del vino delle Brunate: naso carnoso, generoso e dolce. Frutta rossa e scura, ciliegia e lampone maturi, fragoline, confetture, un pizzico di menta. Il tono è austero, integro ma di superba espressione. Al gusto bel volume e masticabilità, ritorni fruttati e tannini dolci. Dal 2033.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Cannubi,,,Francesco Rinaldi & Figli,Piemonte,,58,Nebbiolo 100%,Castelmagno,,,91,nd,nd,,,,,14,8,,Legno 36 mesi,,"Naso puro, dolce, con tanta frutta e ottima profondità di espressione. Lampone, frutta zuccherata, ciliegia ma anche viola e fiori passiti, tanta proporzione e dettagli. Al gusto lo sviluppo è perfetto, preciso, sfumato nei tannini. Da godere non prima del 2030.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Montestefano,,,Silvia Rivella,Piemonte,,100,Nebbiolo 100%,Bocconcini di cervo al cavolo nero,,,91,nd,nd,,,,,14,2,,Legno 18 mesi,,"Tanta purezza e cura dei dettagli in questo Montestefano, fresco nel tono fruttato di ciliegia, lampone e fragolina ma anche fiorito nelle sfumature di viola e spezie fini, iris e rosa passita. Naso sciolto e affascinante che si conferma al gusto, pulito, importante, dai tannini presenti ma maturi e lunga persistenza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Fausoni,,,Silvia Rivella,Piemonte,,75,Nebbiolo 100%,Parmigiano Reggiano Riserva,,,91,nd,nd,,,,,14,2,,Legno 19 mesi,,"Colore chiaro, naso dolce, impeccabile, di fiori passiti, frutti rossi, radici e bacche, liquirizia e moka. Espressione di valore, delicata cui fa eco l’equilibrio gustativo, corposo, persistente, molto fine nei tannini. Al meglio dal 2028.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Marcorino,,,Silvia Rivella,Piemonte,,75,Nebbiolo 100%,Terrina di lepre con salsa di prugne,,,89,nd,nd,,,,,14,2,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco,,,Silvia Rivella,Piemonte,,55,Nebbiolo 100%,Finanziera,,,89,nd,nd,,,,,14,3,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2016,,Barbaresco Bricco Di Neive Etichetta Storica Riserva,,,Dante Rivetti,Piemonte,,114,Nebbiolo 100%,Gulasch di cervo con patate stufate,,,89,nd,nd,,,,,14,6,,Legno 48 mesi,,"Granato classico. Viola secca, antichi legni nobili, piccoli frutti sotto spirito, aleggianti sensazioni di menta e intriganti sentori boschivi. Al palato scorre potente, dotato di un tannino multidimensionale, ben inserito in una struttura completa, di ostinata persistenza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Barbaresco Bricco Di Neive Riserva,,,Dante Rivetti,Piemonte,,55,Nebbiolo 100%,Faraona arrosto con salsa di frutti di bosco,,,89,nd,nd,,,,,14,13,,Legno 36 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Rivetti,,,Dante Rivetti,Piemonte,,43,Nebbiolo 100%,Legno 24 mesi Tordi in salmì,,,86,nd,nd,,,,,14,6,,Legno 24 mesi,,"Tagliata al pepe verde. BARBARESCO BRIC-MICCA 2020 Rosso Docg Nebbiolo 100% Alc. 14,5% | € 43 | Bt. 13.000 | Ferm. Acciaio | Mat.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barbera D’Alba Superiore Vigna Boschi,,,Dante Rivetti,Piemonte,,18,Barbera 100%,Fettuccine ai funghi porcini,,,86,nd,nd,,,,,14,7,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Moscato D’Asti Riveto,,,Dante Rivetti,Piemonte,,15,Moscato bianco 100%,Focaccia dolce alle mele,,,86,nd,nd,,,,,14,30,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Barbaresco Serraboella Riserva,,,Massimo Rivetti,Piemonte,,50,Nebbiolo 100%,Guancia di vitello in umido,,,91,nd,nd,,,,,14,3,,Legno 48 mesi,,"Granato tenue, tralucente. Gran naso, stiloso e aristocratico: rosa e viola emozionanti, fragoline macerate, uno speziato viaggio nell’antico Oriente, legni nobili, menta. Al palato è succoso, dotato di raffinato equilibrio tannico e saggia misura strutturale, persistente e pervasivo. Serraboella di gran carattere.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbera D’Alba Superiore Vigna Serraboella,,,Massimo Rivetti,Piemonte,,30,Barbera 100%,Pappardelle con funghi porcini,,,89,nd,nd,,,,,14,7,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Froi,,,Massimo Rivetti,Piemonte,,40,Nebbiolo 100%,Spezzatino di manzo,,,89,nd,nd,,,,,14,10,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco,,,Massimo Rivetti,Piemonte,,30,Nebbiolo 100%,Pernici farcite,,,86,nd,nd,,,,,14,15,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Barolo Briccolina,,,Rivetto,Piemonte,,110,Nebbiolo 100%,Petto d’anatra alle prugne,,,89,nd,nd,,,,,,2,,Legno 40 mesi,,"Luminoso rosso granato. Timido e serio, esce lento e quasi con ritrosia: bacche rosse, violetta essiccata, cipria, sottobosco, sbuffi balsamici, lampi fruttati, selce e grafite. Colpisce per freschezza e un tannino ancora scalpitante ma gustoso e prossimo all’eleganza. Bella e appagante la persistenza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Nervo,,,Rivetto,Piemonte,,40,Nebbiolo 100%,Pluma di maialino Bellota con cipolle caramellate,,,89,nd,nd,,,,,,6,,,,,,Italy,,,
